filename,box,pct_non_nan,std,flatline_pct
tvpir4b4i_250922_223030.vital,box10,96.67,12.73442554473877,0.0
tvpir4b4i_250923_140253.vital,box10,90.05,0.43546929955482483,0.0
tvpir4b4i_250701_081152.vital,box10,68.5,0.8176431059837341,0.0
tvpir4b4i_250920_100342.vital,box10,91.36,0.09700298309326172,0.0
tvpir4b4i_250920_080133.vital,box10,91.65,0.04808395355939865,0.0
tvpir4b4i_250629_053815.vital,box10,77.28,0.6921877861022949,0.0
tvpir4b4i_250625_234241.vital,box10,88.99,1.4351578950881958,0.0
tvpir4b4i_250421_195651.vital,box10,99.71,12.500415802001953,0.0
tvpir4b4i_250926_124238.vital,box10,99.73,14.75879192352295,0.0
tvpir4b4i_250415_104823.vital,box10,96.12,2.0652525424957275,0.0
tvpir4b4i_250527_035907.vital,box10,45.94,2.0381131172180176,0.0
tvpir4b4i_250924_231119.vital,box10,95.94,1.0095570087432861,0.0
tvpir4b4i_250628_110742.vital,box10,96.13,1.5569559335708618,0.0
tvpir4b4i_250604_184455.vital,box10,99.86,12.68636417388916,0.0
tvpir4b4i_250620_190645.vital,box10,79.07,0.9269474148750305,0.0
tvpir4b4i_250725_004711.vital,box10,99.94,15.642248153686523,0.0
tvpir4b4i_260123_151328.vital,box10,95.78,0.6325718760490417,0.0
tvpir4b4i_250424_053255.vital,box10,95.98,2.2760682106018066,0.0
tvpir4b4i_251231_125703.vital,box10,95.32,2.309067726135254,0.0
tvpir4b4i_250625_172414.vital,box10,99.9,12.914532661437988,0.0
tvpir4b4i_251210_093941.vital,box10,97.96,11.103172302246094,0.0
tvpir4b4i_250604_133826.vital,box10,99.28,10.277017593383789,0.0
tvpir4b4i_250525_121020.vital,box10,86.05,1.3419110774993896,0.0
tvpir4b4i_260107_110413.vital,box10,98.95,11.683996200561523,0.0
tvpir4b4i_250923_030542.vital,box10,99.75,10.388372421264648,0.0
tvpir4b4i_251227_122630.vital,box10,0,0,1
tvpir4b4i_251223_235109.vital,box10,93.88,1.2056937217712402,0.0
tvpir4b4i_251002_025941.vital,box10,89.21,1.2647497653961182,0.0
tvpir4b4i_250825_160953.vital,box10,95.29,1.3061914443969727,0.0
tvpir4b4i_250923_014920.vital,box10,99.38,8.867794036865234,0.0
tvpir4b4i_251212_165230.vital,box10,99.95,10.871253967285156,0.0
tvpir4b4i_250626_124935.vital,box10,94.67,0.7842835783958435,0.0
tvpir4b4i_250824_213333.vital,box10,98.92,11.215495109558105,0.0
tvpir4b4i_250922_130448.vital,box10,85.19,2.0824246406555176,0.0
tvpir4b4i_250630_224028.vital,box10,94.03,1.0818443298339844,0.0
tvpir4b4i_250928_053436.vital,box10,99.9,4.242834568023682,0.0
tvpir4b4i_250415_165515.vital,box10,99.87,14.863118171691895,0.0
tvpir4b4i_251225_122629.vital,box10,99.93,13.685367584228516,0.0
tvpir4b4i_251203_230615.vital,box10,99.9,14.075384140014648,0.0
tvpir4b4i_251203_205533.vital,box10,99.4,10.289682388305664,0.0
tvpir4b4i_250524_040033.vital,box10,99.14,9.908208847045898,0.0
tvpir4b4i_250627_132009.vital,box10,94.42,1.4298663139343262,0.0
tvpir4b4i_251205_092137.vital,box10,96.85,1.4063652753829956,0.0
tvpir4b4i_250922_113629.vital,box10,91.87,1.1135061979293823,0.0
tvpir4b4i_251210_141133.vital,box10,94.95,1.7804185152053833,0.0
tvpir4b4i_250425_224639.vital,box10,89.69,2.1926188468933105,0.0
tvpir4b4i_250427_131052.vital,box10,80.5,1.048797607421875,0.0
